source_id,source_row_id,city_district,waste_type,waste_generated_tons_day,recycling_rate,population_density_people_km²,municipal_efficiency_score_1_10,disposal_method,cost_of_waste_management_ton,awareness_campaigns_count,landfill_name,landfill_location_lat_long,landfill_capacity_tons,year,waste_reduction_initiatives,industrial_symbiosis_index,community_participation_score,green_technology_adoption,recycling_infrastructure_rating
KAGGLE_03,377,Thiruvananthapuram,Organic,8515,64,18418,7,Incineration,4289,5,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,3.512832813721787,3.2505655125129014,5.388667554315245,6.720981017299141,65.7160283906043
KAGGLE_03,378,Thiruvananthapuram,E-Waste,8079,39,18418,6,Recycling,1230,7,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,3.688995790959435,5.71933131914655,6.066832437382982,3.966605258905463,37.34360745406953
KAGGLE_03,379,Thiruvananthapuram,Construction,9230,73,18418,8,Recycling,957,4,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,3.3745820011050016,5.885994198599006,5.086222294302587,7.457030498234107,68.96302427122272
KAGGLE_03,380,Thiruvananthapuram,Hazardous,8655,61,18418,7,Landfill,1124,0,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,1.4994345158002431,6.19074816033581,3.725169235648429,6.4983864665840345,61.29012749191876
KAGGLE_03,381,Thiruvananthapuram,Plastic,4070,83,18418,7,Landfill,4747,1,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,1.8274307771526328,9.689914631731568,4.172611868615144,8.199518784586935,84.58635137643735
KAGGLE_03,382,Thiruvananthapuram,Organic,4982,44,18418,10,Recycling,3279,6,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,4.592964162418504,3.734807112769381,5.492988288867826,4.2267947058577775,43.755885735757445
KAGGLE_03,383,Thiruvananthapuram,E-Waste,2323,84,18418,8,Recycling,907,12,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,6.312155515842122,6.531292694372784,6.41042985093763,7.910811083635197,83.08430322763502
KAGGLE_03,384,Thiruvananthapuram,Construction,917,35,18418,7,Incineration,1559,14,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,6.98429586128175,8.767857273512883,7.376470993724371,3.826551074191464,34.68127553570819
KAGGLE_03,385,Thiruvananthapuram,Hazardous,8160,78,18418,5,Landfill,4193,16,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,7.138591848194252,8.58120076234932,8.041294863093116,8.100980700403365,77.25883447519844
KAGGLE_03,386,Thiruvananthapuram,Plastic,7306,67,18418,5,Landfill,1198,3,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,2.2257423802555847,6.434959179451939,4.249295338621566,6.304454518100151,64.30390577611966
KAGGLE_03,387,Thiruvananthapuram,Organic,3645,54,18418,10,Incineration,2113,18,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,8.746743400608668,3.9897157321391097,8.612605752046063,5.4768573811327,52.570638646019134
KAGGLE_03,388,Thiruvananthapuram,E-Waste,8521,58,18418,5,Composting,2668,14,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,6.022248489924672,6.783113717893645,7.415746815134617,5.763981698166887,59.042559810027626
KAGGLE_03,389,Thiruvananthapuram,Construction,4348,74,18418,10,Incineration,516,20,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,9.934351127536257,5.845028750450251,9.2841958203181,7.018709095509111,74.643357082753
KAGGLE_03,390,Thiruvananthapuram,Hazardous,8086,37,18418,9,Composting,4283,0,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,2.099261056482564,6.953600285198345,3.374396332827398,4.180568227060723,37.33611961193364
KAGGLE_03,391,Thiruvananthapuram,Plastic,3990,65,18418,10,Recycling,4017,7,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,5.119414806980747,8.72286151092472,5.347300172175974,6.214695887463355,63.00970303629324
KAGGLE_03,392,Thiruvananthapuram,Organic,3262,70,18418,6,Incineration,2759,14,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,6.418055470094996,4.393785134251384,7.433527913920329,6.567234180090561,69.63699367572866
KAGGLE_03,393,Thiruvananthapuram,E-Waste,4682,46,18418,9,Incineration,4895,1,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,2.3683146703629907,9.47417554029381,3.878533946826437,4.69484737950191,41.64586990711429
KAGGLE_03,394,Thiruvananthapuram,Construction,5653,48,18418,9,Landfill,2017,7,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,4.757242289689378,6.657163760758342,5.796398198691748,5.038866677133033,48.35695332777078
KAGGLE_03,395,Thiruvananthapuram,Hazardous,3598,84,18418,10,Landfill,2156,15,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,7.7068206448873084,9.266851474399422,7.840979317142438,7.932443446047186,86.85771541562714
KAGGLE_03,396,Thiruvananthapuram,Plastic,3165,46,18418,9,Recycling,4394,2,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,2.8995945625726725,8.7195046852181,3.934489998686981,4.758717638727022,43.05173573591579
KAGGLE_03,397,Thiruvananthapuram,Organic,8796,81,18418,9,Incineration,2365,1,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,2.494440072415797,3.632459619818887,4.095828498827274,8.132291875951456,79.82814465336449
KAGGLE_03,398,Thiruvananthapuram,E-Waste,1484,57,18418,9,Recycling,1031,9,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,5.325551547861596,5.9350437168448575,6.090864590211562,5.303265008875049,57.65821355742026
KAGGLE_03,399,Thiruvananthapuram,Construction,5645,48,18418,7,Landfill,3612,17,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,8.035947410251085,7.154008081158233,7.951254804836047,4.472523876946362,50.50568526885497
KAGGLE_03,400,Thiruvananthapuram,Hazardous,684,34,18418,10,Composting,4166,20,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,9.93823146475148,9.221228960754132,9.26489889719018,3.4679742973160805,33.1035507673997
KAGGLE_03,401,Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,1970,3.7215340145664433,6.333609497519614,2.1869021254657643,6.496357613513288,65.61549934146821
KAGGLE_03,402,Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,1970,8.92839019797525,3.1010741172040475,5.55660518750218,8.538315728651316,77.06215371516784
KAGGLE_03,403,Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,1970,3.0205844307634275,5.921086063322577,1.3237224413275408,4.118740229484051,38.20687625861621
KAGGLE_03,404,Indore,Construction,9377,54,2929,10,Composting,886,1,Indore Landfill,"24.6237, 95.1044",61142,1970,2.741174780121275,6.821331032795152,1.0,5.883567206513663,58.08415208028749
KAGGLE_03,405,Indore,Hazardous,5566,78,2929,5,Composting,1566,13,Indore Landfill,"24.6237, 95.1044",61142,1970,5.750045270879252,6.764547091727686,4.28039032668912,7.559670838950415,78.55471692392935
KAGGLE_03,406,Indore,Plastic,9082,78,2929,9,Incineration,4800,16,Indore Landfill,"24.6237, 95.1044",61142,1970,8.280410834930581,8.737462427778349,4.803991232845829,8.269723632797977,77.95544204163258
KAGGLE_03,407,Indore,Organic,6803,69,2929,7,Landfill,1646,8,Indore Landfill,"24.6237, 95.1044",61142,1970,4.448661847470745,4.413539402549082,2.8383768672483605,6.831233869791558,69.64416462153397
KAGGLE_03,408,Indore,E-Waste,9293,76,2929,7,Landfill,3839,10,Indore Landfill,"24.6237, 95.1044",61142,1970,4.975760688864864,9.863499002215034,3.4710867093798883,7.447518795313755,75.97781599210279
KAGGLE_03,409,Indore,Construction,4596,77,2929,6,Composting,2361,8,Indore Landfill,"24.6237, 95.1044",61142,1970,4.433894791476956,7.000526757715924,2.383467394934735,7.250349526969353,75.37397125547974
KAGGLE_03,410,Indore,Hazardous,1504,78,2929,5,Incineration,1458,2,Indore Landfill,"24.6237, 95.1044",61142,1970,1.7033560311899998,6.24974890214762,1.4164667094592462,7.352765257859602,79.6465598313554
KAGGLE_03,411,Indore,Plastic,5086,81,2929,10,Composting,3219,0,Indore Landfill,"24.6237, 95.1044",61142,1970,2.2333997701487425,7.80744420087481,1.0,8.292011255946655,81.45152304622351
KAGGLE_03,412,Indore,Organic,725,79,2929,9,Composting,4952,12,Indore Landfill,"24.6237, 95.1044",61142,1970,6.776417244511287,5.890895470439972,3.454737757837431,7.857928994434028,79.03522650386732
KAGGLE_03,413,Indore,E-Waste,6111,66,2929,10,Incineration,2516,0,Indore Landfill,"24.6237, 95.1044",61142,1970,2.389303241405173,8.181170448019223,1.0,6.326521626036106,64.0492679454435
KAGGLE_03,414,Indore,Construction,4593,55,2929,8,Landfill,3925,0,Indore Landfill,"24.6237, 95.1044",61142,1970,1.7986132089115854,6.715738027918918,1.0879212739816837,5.613970306325233,57.60701586386952
KAGGLE_03,415,Indore,Hazardous,783,58,2929,9,Recycling,3261,1,Indore Landfill,"24.6237, 95.1044",61142,1970,2.4356875139869087,7.019924633861988,1.2159330293404702,5.552858118250112,59.32940549066622
KAGGLE_03,416,Indore,Plastic,6251,77,2929,6,Composting,2147,6,Indore Landfill,"24.6237, 95.1044",61142,1970,3.493717977902417,7.372709380473271,2.3105656671828028,7.777631754344422,75.8941583252654
KAGGLE_03,417,Indore,Organic,2950,44,2929,8,Composting,1006,1,Indore Landfill,"24.6237, 95.1044",61142,1970,2.106027471979236,3.647796795670357,1.0864525672079337,4.25920874698269,46.00364970736388
KAGGLE_03,418,Indore,E-Waste,8734,30,2929,10,Incineration,3781,4,Indore Landfill,"24.6237, 95.1044",61142,1970,3.69207402801881,7.271988500498168,1.6714685999951144,3.323552226611819,29.004858323229584
KAGGLE_03,419,Indore,Construction,8915,80,2929,8,Recycling,624,4,Indore Landfill,"24.6237, 95.1044",61142,1970,3.3255038747332484,8.004933490359118,2.0564864727010628,8.32069616076678,78.43599301497792
KAGGLE_03,420,Indore,Hazardous,5025,36,2929,5,Landfill,3164,12,Indore Landfill,"24.6237, 95.1044",61142,1970,5.631835958113912,8.349168614155928,3.605654558474905,3.577350398122401,34.48059376503942
KAGGLE_03,421,Indore,Plastic,4551,56,2929,7,Incineration,2510,0,Indore Landfill,"24.6237, 95.1044",61142,1970,1.5875511322642095,6.53108195824468,1.0,5.450819109335016,52.457862893823815
KAGGLE_03,422,Indore,Organic,9201,70,2929,9,Recycling,2492,6,Indore Landfill,"24.6237, 95.1044",61142,1970,4.382434781460259,2.8391630754791883,1.772431142524134,6.862559796559094,70.94308476083641
KAGGLE_03,423,Indore,E-Waste,4466,74,2929,7,Landfill,4170,5,Indore Landfill,"24.6237, 95.1044",61142,1970,3.242951239250356,7.338775576260088,2.1456014578536013,7.705714525668218,70.3377102433233
KAGGLE_03,424,Indore,Construction,814,35,2929,6,Composting,2996,18,Indore Landfill,"24.6237, 95.1044",61142,1970,7.953526409791862,5.911002010003283,5.343839737668136,3.328179482797612,32.54311233746847
KAGGLE_03,425,Indore,Hazardous,7020,79,2929,6,Composting,3768,18,Indore Landfill,"24.6237, 95.1044",61142,1970,7.597499997545232,9.44607487066254,4.993750844116679,7.609059373706846,74.84882398184294
KAGGLE_03,426,Vadodara,Plastic,5125,37,21598,8,Landfill,3475,6,Vadodara Landfill,"31.3853, 71.6585",24927,1970,4.027526978954686,9.219964361789792,5.518785291455901,3.284688341875307,36.82786061441821
KAGGLE_03,427,Vadodara,Organic,8038,72,21598,7,Recycling,1843,19,Vadodara Landfill,"31.3853, 71.6585",24927,1970,8.524210173172891,2.678790262096023,9.58258920521468,7.166693120884409,71.69935907945626
KAGGLE_03,428,Vadodara,E-Waste,7388,32,21598,7,Recycling,4606,20,Vadodara Landfill,"31.3853, 71.6585",24927,1970,9.300172471364098,7.766599750160474,9.005009860950745,3.182132098919842,31.34660757362727
KAGGLE_03,429,Vadodara,Construction,6364,77,21598,6,Incineration,2720,3,Vadodara Landfill,"31.3853, 71.6585",24927,1970,2.362842501807674,7.7265171265802195,5.447291657125721,8.040908710402906,74.91484461065885
KAGGLE_03,430,Vadodara,Hazardous,5593,33,21598,6,Landfill,1520,5,Vadodara Landfill,"31.3853, 71.6585",24927,1970,3.0147098712605,7.616964957091642,6.213848987222728,3.021238696446064,30.65553249312672
KAGGLE_03,431,Vadodara,Plastic,1128,30,21598,7,Incineration,2941,0,Vadodara Landfill,"31.3853, 71.6585",24927,1970,1.475429094384063,6.193824186496613,4.431253205644874,2.8809912736684,30.92873972709315
KAGGLE_03,432,Vadodara,Organic,2600,50,21598,5,Incineration,609,8,Vadodara Landfill,"31.3853, 71.6585",24927,1970,4.116523259041649,3.545685181974639,6.228565282492624,5.308405738893692,48.89889613658303
KAGGLE_03,433,Vadodara,E-Waste,6120,47,21598,8,Landfill,1084,19,Vadodara Landfill,"31.3853, 71.6585",24927,1970,8.92899107642915,6.102957703686195,9.448462887540051,5.023623610748973,47.63271664307229
KAGGLE_03,434,Vadodara,Construction,8236,53,21598,5,Recycling,4879,15,Vadodara Landfill,"31.3853, 71.6585",24927,1970,6.328908200807831,7.319976911847653,8.560720019512257,5.1846110759787685,51.22950262775156
KAGGLE_03,435,Vadodara,Hazardous,4637,73,21598,8,Recycling,2427,5,Vadodara Landfill,"31.3853, 71.6585",24927,1970,3.477096977336659,8.661016880006168,5.790022193574519,7.259124023286681,73.36212548554217
KAGGLE_03,436,Vadodara,Plastic,7724,36,21598,8,Composting,509,11,Vadodara Landfill,"31.3853, 71.6585",24927,1970,5.980520250663607,5.251733045484017,7.710627152752817,3.4032858908492827,38.60655607463213
KAGGLE_03,437,Vadodara,Organic,9247,48,21598,8,Incineration,683,0,Vadodara Landfill,"31.3853, 71.6585",24927,1970,1.699696364836481,1.7840712537134331,4.045260599154632,5.232554878419312,49.17233160078557
KAGGLE_03,438,Vadodara,E-Waste,6645,81,21598,7,Composting,2420,17,Vadodara Landfill,"31.3853, 71.6585",24927,1970,8.092924311808506,7.606775823212458,8.748387475801197,7.7186437657415805,80.17517236356704
KAGGLE_03,439,Vadodara,Construction,8397,75,21598,6,Incineration,2919,16,Vadodara Landfill,"31.3853, 71.6585",24927,1970,7.369997320455429,8.192563238302345,8.71204582481922,7.93374942300147,75.51439794071186
KAGGLE_03,440,Vadodara,Hazardous,2986,33,21598,5,Composting,755,17,Vadodara Landfill,"31.3853, 71.6585",24927,1970,7.025338469226239,7.859130246749067,9.106232348645849,3.4838664518353437,32.51866965093957
KAGGLE_03,441,Vadodara,Plastic,7390,46,21598,5,Incineration,3675,9,Vadodara Landfill,"31.3853, 71.6585",24927,1970,4.1874946907069255,7.512656698651473,6.422847489404461,4.631572152686731,46.015760369389454
KAGGLE_03,442,Vadodara,Organic,3591,71,21598,5,Recycling,3317,12,Vadodara Landfill,"31.3853, 71.6585",24927,1970,5.76489971965314,3.8340077756253264,7.793595359260352,6.632659060784496,70.348777895703
KAGGLE_03,443,Vadodara,E-Waste,4487,46,21598,7,Composting,989,7,Vadodara Landfill,"31.3853, 71.6585",24927,1970,4.07587528176866,6.174335345461065,6.296298953215215,4.575596191822008,45.67132958822922
KAGGLE_03,444,Vadodara,Construction,5732,79,21598,6,Incineration,4010,6,Vadodara Landfill,"31.3853, 71.6585",24927,1970,3.4648966387521822,7.647976458284733,5.890145559486634,7.807748105002733,79.42418670614835
KAGGLE_03,445,Vadodara,Hazardous,2037,35,21598,8,Composting,3000,0,Vadodara Landfill,"31.3853, 71.6585",24927,1970,1.8459031824155223,7.217407805160796,4.125306906075765,3.1612188119751226,33.0132826008361
KAGGLE_03,446,Vadodara,Plastic,1325,60,21598,6,Recycling,3482,20,Vadodara Landfill,"31.3853, 71.6585",24927,1970,9.096577040701328,9.109028067262024,9.858887636405584,6.1564096035006575,57.96824234602004
KAGGLE_03,447,Vadodara,Organic,2028,85,21598,5,Landfill,2092,8,Vadodara Landfill,"31.3853, 71.6585",24927,1970,4.210771058343404,3.655745945352667,6.1508650856763865,8.971150907368287,82.22291489233758
KAGGLE_03,448,Vadodara,E-Waste,9199,35,21598,10,Composting,4382,18,Vadodara Landfill,"31.3853, 71.6585",24927,1970,9.177432431705489,7.982606146174608,8.80337973670577,3.562188811064525,31.79945779099258
KAGGLE_03,449,Vadodara,Construction,5872,38,21598,8,Incineration,2663,0,Vadodara Landfill,"31.3853, 71.6585",24927,1970,1.7596572793790388,5.882590039214204,4.283637409459108,4.014753276443946,35.56543461555904
KAGGLE_03,450,Vadodara,Hazardous,6592,45,21598,5,Incineration,4874,20,Vadodara Landfill,"31.3853, 71.6585",24927,1970,8.09198767515545,8.867579175095404,9.865005911687524,4.068450452566017,45.31892501360826
KAGGLE_03,451,Guwahati,Plastic,2374,37,22866,5,Recycling,1243,13,Guwahati Landfill,"19.7894, 85.8429",60935,1970,6.026611542742021,6.8183322663750126,8.180109785154304,3.6176669958169945,35.214424969016235
KAGGLE_03,452,Guwahati,Organic,8355,47,22866,10,Landfill,4050,6,Guwahati Landfill,"19.7894, 85.8429",60935,1970,4.528055360584325,2.3975637815312214,6.554088188136778,4.316358485164495,48.02722892846219
KAGGLE_03,453,Guwahati,E-Waste,9369,37,22866,9,Landfill,1382,12,Guwahati Landfill,"19.7894, 85.8429",60935,1970,6.425793107656658,8.78195837661315,7.507874689737904,3.81279583553651,37.06942749750512
KAGGLE_03,454,Guwahati,Construction,8457,79,22866,6,Incineration,1687,7,Guwahati Landfill,"19.7894, 85.8429",60935,1970,4.048835973721738,8.541383976889461,6.632280890552405,8.338482158214154,75.0629915731239
KAGGLE_03,455,Guwahati,Hazardous,4891,56,22866,5,Recycling,3499,11,Guwahati Landfill,"19.7894, 85.8429",60935,1970,4.911608641171544,6.776768085006204,7.579152774089154,5.761777732471638,57.309951168443376
KAGGLE_03,456,Guwahati,Plastic,822,80,22866,6,Landfill,4966,13,Guwahati Landfill,"19.7894, 85.8429",60935,1970,6.101238550739249,8.6938890864195,8.340237167733678,7.576803048314422,81.62159729118342
KAGGLE_03,457,Guwahati,Organic,4079,73,22866,8,Incineration,2246,18,Guwahati Landfill,"19.7894, 85.8429",60935,1970,8.02962694158248,2.1808888793745123,9.663493851426669,7.154666204985082,71.0122746503303
KAGGLE_03,458,Guwahati,E-Waste,4047,58,22866,6,Recycling,4462,3,Guwahati Landfill,"19.7894, 85.8429",60935,1970,2.393374733943224,7.059621920972012,5.0195635624227934,5.850663379440851,58.84038308578998
KAGGLE_03,459,Guwahati,Construction,3438,63,22866,8,Incineration,1247,1,Guwahati Landfill,"19.7894, 85.8429",60935,1970,2.050446406395169,7.686889361532166,5.181426710004199,6.203207756133252,61.2870035251816
KAGGLE_03,460,Guwahati,Hazardous,3115,46,22866,6,Composting,4252,17,Guwahati Landfill,"19.7894, 85.8429",60935,1970,7.291106279462769,7.722941134007343,8.559242590065136,4.933644010475172,46.19534075349667
KAGGLE_03,461,Guwahati,Plastic,1484,78,22866,6,Composting,4003,3,Guwahati Landfill,"19.7894, 85.8429",60935,1970,2.3023232281137123,8.264556849055015,5.5562654560227625,8.114671004709988,75.47100318609007
KAGGLE_03,462,Guwahati,Organic,4543,79,22866,7,Recycling,3813,13,Guwahati Landfill,"19.7894, 85.8429",60935,1970,6.45049093003962,5.656788753324632,7.795039519989085,8.011831020103221,75.41378709493085
KAGGLE_03,463,Guwahati,E-Waste,7401,82,22866,9,Incineration,4307,3,Guwahati Landfill,"19.7894, 85.8429",60935,1970,3.224407534004923,8.898917054513896,5.314183390467548,8.073457945132706,81.23436562077406
KAGGLE_03,464,Guwahati,Construction,9218,84,22866,9,Composting,1433,7,Guwahati Landfill,"19.7894, 85.8429",60935,1970,4.66427807172329,7.575207242315018,6.360365294397762,8.155336373763244,83.75254210745032
KAGGLE_03,465,Guwahati,Hazardous,7562,74,22866,6,Incineration,3410,18,Guwahati Landfill,"19.7894, 85.8429",60935,1970,8.334727628338491,7.468883445564075,9.378699239995017,7.005874318213129,73.20464061277079
KAGGLE_03,466,Guwahati,Plastic,6340,47,22866,9,Incineration,2172,3,Guwahati Landfill,"19.7894, 85.8429",60935,1970,3.1006601213766567,6.385841039022399,5.341456756614176,4.554897683486554,44.63193888355488
KAGGLE_03,467,Guwahati,Organic,1976,39,22866,5,Composting,930,8,Guwahati Landfill,"19.7894, 85.8429",60935,1970,3.9167687955764623,2.893633870682483,6.990105841535687,3.81317251720772,38.200201875737726
KAGGLE_03,468,Guwahati,E-Waste,9002,39,22866,8,Recycling,2298,17,Guwahati Landfill,"19.7894, 85.8429",60935,1970,8.386499490225809,8.292379507323885,8.911934176519276,4.075822925104074,39.53858950516147
KAGGLE_03,469,Guwahati,Construction,9229,69,22866,8,Landfill,728,0,Guwahati Landfill,"19.7894, 85.8429",60935,1970,1.7294959579123068,7.315142631261684,4.325759991255365,7.058159824297573,68.91021393975493
KAGGLE_03,470,Guwahati,Hazardous,3522,70,22866,9,Composting,1428,16,Guwahati Landfill,"19.7894, 85.8429",60935,1970,8.33558333312892,5.789564143627274,9.041166633429514,6.570108139641258,70.36500206119842
KAGGLE_03,471,Guwahati,Plastic,5833,70,22866,5,Incineration,1084,18,Guwahati Landfill,"19.7894, 85.8429",60935,1970,7.32558614065243,6.121540771172611,9.043165115538113,6.895259315431157,68.65976959909153
KAGGLE_03,472,Guwahati,Organic,7866,47,22866,7,Incineration,2757,18,Guwahati Landfill,"19.7894, 85.8429",60935,1970,8.599570811478177,3.8196935416463766,9.190173670544668,4.381778867217362,49.34343582943232
KAGGLE_03,473,Guwahati,E-Waste,4726,55,22866,7,Recycling,702,1,Guwahati Landfill,"19.7894, 85.8429",60935,1970,1.8116861234217028,4.990610717852956,5.192850674167307,5.156812705316805,52.64765332689044
KAGGLE_03,474,Guwahati,Construction,1243,47,22866,10,Composting,3422,10,Guwahati Landfill,"19.7894, 85.8429",60935,1970,6.223894026170781,8.08985450018672,7.089862948094119,5.027302149737246,47.97512059417344
KAGGLE_03,475,Guwahati,Hazardous,9261,66,22866,6,Landfill,2036,1,Guwahati Landfill,"19.7894, 85.8429",60935,1970,1.6657556910813665,5.540278658530664,4.563992447092121,6.141915216716258,68.36378218591992
KAGGLE_03,476,Coimbatore,Plastic,8029,41,12073,8,Recycling,1562,13,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,6.934590851934465,8.731812554357447,5.635780234762481,4.019182875902121,41.96181618549779
KAGGLE_03,477,Coimbatore,Organic,3277,45,12073,8,Incineration,4870,15,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,7.019649956977802,3.804289806793847,6.706307770443971,4.168203655766519,44.59495154587034
KAGGLE_03,478,Coimbatore,E-Waste,9389,45,12073,8,Incineration,1177,14,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,7.008807948748233,6.79456322041873,6.153593585048224,4.879330215678474,43.943405906674045
KAGGLE_03,479,Coimbatore,Construction,1031,36,12073,8,Composting,4921,17,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,8.469812616930145,8.63770740107871,6.933338336416874,3.657040513275035,38.07217530209251
KAGGLE_03,480,Coimbatore,Hazardous,5816,67,12073,5,Recycling,4556,15,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,6.615486994029137,6.943123655715651,6.394141341387307,6.431380636376848,64.15405014947666
KAGGLE_03,481,Coimbatore,Plastic,6548,55,12073,7,Landfill,4731,15,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,7.187988531220866,9.137680821325752,5.960851326709104,5.502427287166376,53.05975147924071
KAGGLE_03,482,Coimbatore,Organic,5804,68,12073,5,Incineration,4100,8,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,4.088914428134016,2.9560842460059247,4.430193051851948,7.031486359703116,67.20488446901656
KAGGLE_03,483,Coimbatore,E-Waste,7649,53,12073,10,Landfill,2381,4,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,3.741812125517321,6.666775037274313,3.762798986112986,5.758118008919434,55.475307515024
KAGGLE_03,484,Coimbatore,Construction,953,66,12073,8,Landfill,2355,1,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,2.1844689733574167,7.097557480270395,2.363232085302826,6.320446004245419,66.75953527208179
KAGGLE_03,485,Coimbatore,Hazardous,747,59,12073,7,Recycling,4295,4,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,3.045966982324213,8.473930346215687,3.28971196383938,6.2861817721293445,57.06390848297951
KAGGLE_03,486,Coimbatore,Plastic,6863,75,12073,7,Landfill,2635,13,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,6.6153757777092,6.292448204746073,5.538178296215522,7.934304114167491,74.3793845892302
KAGGLE_03,487,Coimbatore,Organic,8447,42,12073,5,Composting,2764,17,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,6.998295910275888,4.225272684754388,6.693878115344173,4.616420544532066,40.77135371180741
KAGGLE_03,488,Coimbatore,E-Waste,4259,81,12073,7,Composting,4070,11,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,5.484846608823612,8.59001489387255,5.742227928691852,8.23541435686191,79.58042201553293
KAGGLE_03,489,Coimbatore,Construction,8174,57,12073,9,Recycling,862,9,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,5.6152809338083305,5.939142447889292,4.32936173443349,5.829820654434707,58.95777911711356
KAGGLE_03,490,Coimbatore,Hazardous,4274,60,12073,6,Incineration,1901,10,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,5.196964407386713,7.94936461166469,5.030560182130262,5.903210633183823,57.256513741472986
KAGGLE_03,491,Coimbatore,Plastic,3522,75,12073,10,Landfill,925,11,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,6.32382159971275,8.411792577712873,4.9412238697618776,7.752397882303788,78.21756171146875
KAGGLE_03,492,Coimbatore,Organic,5021,78,12073,9,Composting,2258,19,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,9.180642391060436,3.898541154051272,7.73253573315941,7.831294018350931,79.65645938036924
KAGGLE_03,493,Coimbatore,E-Waste,6743,52,12073,6,Landfill,4958,10,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,4.879115262047058,9.574987971601916,4.625162692477132,5.377438071228295,54.1817233412074
KAGGLE_03,494,Coimbatore,Construction,2139,54,12073,6,Recycling,3884,6,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,3.397283899790144,6.776154745093098,3.915460190111258,5.328457903848795,53.07412097594949
KAGGLE_03,495,Coimbatore,Hazardous,580,31,12073,8,Landfill,1968,5,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,3.6223993650732007,8.296066532822001,3.999744172584273,3.331496464043139,30.70011856184178
KAGGLE_03,496,Coimbatore,Plastic,963,38,12073,8,Recycling,2999,0,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,1.755131541034587,7.248177954456736,2.7164136157771126,4.124471517604549,35.133696370950574
KAGGLE_03,497,Coimbatore,Organic,8565,52,12073,7,Landfill,3047,20,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,9.022349317424894,3.649954551577882,7.4345878246436,4.846436256602816,50.9506751858664
KAGGLE_03,498,Coimbatore,E-Waste,8883,43,12073,7,Landfill,3454,20,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,8.560064852409607,8.951520225066629,7.358383355702386,4.632929715574228,43.9873096952863
KAGGLE_03,499,Coimbatore,Construction,9121,40,12073,9,Landfill,4566,11,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,6.404630552043319,6.888374618762692,5.159471566302537,4.040296531790308,42.59212612356279
KAGGLE_03,500,Coimbatore,Hazardous,6047,82,12073,9,Incineration,3133,20,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,9.908114942777203,9.059785513283014,7.276135450908307,8.544665909090224,79.7856863663951
